session_id,failed_logins,login_attempts,ip_reputation_score,protocol_type,encryption_used,browser_type,session_duration,rule_of_record,reasons,severity,severity_rank
SID_04522,2,7,0.3236235348836231,TCP,DES,Edge,554.7075477863247,R3,R3,Low,1
SID_07597,2,1,0.3235359651329395,ICMP,AES,Firefox,846.27411859768,R2,R2,Low,1
SID_03088,2,3,0.323498469966844,TCP,None,Firefox,375.84040840398313,R3,R3,Low,1
SID_00284,2,5,0.3229205459042479,UDP,DES,Firefox,2664.7602536271625,R3,R3,Low,1
SID_08045,2,5,0.3228329421997186,TCP,None,Safari,755.4851356761985,R3,R3,Low,1
SID_08118,2,3,0.3222089607285953,TCP,DES,Chrome,1048.556653676396,R3,R3,Low,1
SID_05667,2,6,0.3221562334185651,ICMP,AES,Firefox,437.57668848954535,R6,"R2,R6",Low,1
SID_08435,2,4,0.3220337289950933,ICMP,DES,Chrome,981.8891300657732,R3,"R2,R3",Low,1
SID_02900,2,5,0.3215697471536958,TCP,None,Chrome,745.5634650634399,R6,"R3,R6",Low,1
SID_09011,2,4,0.3206230276665276,TCP,DES,Chrome,690.5801349205932,R6,"R3,R6",Low,1
SID_04029,2,1,0.3204564768318262,TCP,DES,Firefox,1881.3341717945168,R3,R3,Low,1
SID_05221,2,6,0.3203369391714011,UDP,AES,Chrome,512.2263168284272,R1,R1,Low,1
SID_06806,2,7,0.320064174706651,TCP,DES,Chrome,1066.640890692629,R3,R3,Low,1
SID_01576,2,5,0.3197853704981774,TCP,None,Chrome,161.10021379724242,R3,R3,Low,1
SID_03355,2,3,0.319765133270933,TCP,None,Chrome,137.81933599225087,R3,R3,Low,1
SID_08834,2,4,0.3196734265949576,UDP,DES,Safari,595.757179344749,R3,R3,Low,1
SID_05736,2,7,0.3192416123088629,TCP,DES,Chrome,995.5867549897544,R3,R3,Low,1
SID_09360,2,2,0.318945294740001,TCP,DES,Firefox,1220.8579521203485,R3,R3,Low,1
SID_03478,2,6,0.3187103995833314,TCP,None,Firefox,17.67008784225013,R3,"R1,R3",Low,1
SID_00359,2,10,0.3186487050541128,TCP,None,Chrome,488.45108771215735,R3,R3,Low,1
SID_06389,2,4,0.3185028209527134,ICMP,None,Chrome,407.1031566783965,R3,"R2,R3",Low,1
SID_00827,2,4,0.3179980040959347,TCP,None,Firefox,429.7287289398794,R3,R3,Low,1
SID_07129,2,4,0.3179272603038421,TCP,None,Edge,604.7715943699243,R3,R3,Low,1
SID_03216,2,3,0.3176935336938031,UDP,AES,Safari,554.2707470287189,R6,"R1,R6",Low,1
SID_05130,2,1,0.3175496390619639,TCP,DES,Chrome,2217.8419133052807,R3,R3,Low,1
SID_03366,2,6,0.3174034115160022,TCP,DES,Chrome,574.8649087505562,R6,"R1,R3,R6",Low,1
SID_03801,2,3,0.3171516515619829,TCP,None,Edge,77.97382085932622,R3,R3,Low,1
SID_03217,2,4,0.3166612838423705,TCP,None,Chrome,1376.5254003104535,R3,"R1,R3",Low,1
SID_08807,2,5,0.316285702516335,TCP,None,Firefox,223.02366872867725,R3,R3,Low,1
SID_02457,2,5,0.3158533744191446,TCP,DES,Firefox,8.897716664147355,R3,R3,Low,1
SID_04333,2,3,0.3154266387627327,TCP,DES,Chrome,2102.056326198407,R6,"R3,R6",Low,1
SID_02147,2,2,0.314923356120471,UDP,DES,Chrome,233.3913896977544,R6,"R3,R6",Low,1
SID_02780,2,4,0.314874136875226,TCP,None,Chrome,807.4160902633392,R6,"R3,R6",Low,1
SID_01151,2,3,0.3147740488476515,TCP,DES,Safari,31.63598383342571,R3,R3,Low,1
SID_07856,2,3,0.314721435626664,UDP,None,Chrome,342.4680524258174,R3,R3,Low,1
SID_00155,2,9,0.3144316341041462,UDP,DES,Safari,494.07664627087496,R3,R3,Low,1
SID_09056,2,5,0.3143575756315192,TCP,AES,Chrome,1897.4263277933892,R6,R6,Low,1
SID_09441,2,1,0.3135889425183434,TCP,AES,Chrome,443.21546146759135,R1,R1,Low,1
SID_00485,2,3,0.3134185653690287,TCP,DES,Edge,2586.122756422195,R3,R3,Low,1
SID_02979,2,6,0.3133779640664805,UDP,DES,Chrome,304.9516057670144,R3,R3,Low,1
SID_05704,2,6,0.313115107441387,TCP,None,Chrome,78.27435731339703,R3,R3,Low,1
SID_00370,2,4,0.312577903387128,TCP,AES,Firefox,1304.606496740328,R6,R6,Low,1
SID_07205,2,5,0.3123911030673073,TCP,AES,Firefox,58.776595199658566,R1,R1,Low,1
SID_07706,2,4,0.3117940485720207,TCP,DES,Edge,1696.1657689705405,R3,R3,Low,1
SID_02677,2,2,0.3113790031487307,TCP,DES,Chrome,431.26751128667433,R3,R3,Low,1
SID_02830,2,2,0.3109705854191899,UDP,AES,Chrome,1242.8523297878628,R6,R6,Low,1
SID_00118,2,5,0.3106996126499128,TCP,None,Safari,265.80179500946144,R6,"R3,R6",Low,1
SID_08312,2,6,0.3102971912032454,TCP,DES,Chrome,457.2550894209864,R6,"R1,R3,R6",Low,1
SID_03714,2,4,0.3099917113401499,UDP,DES,Chrome,273.99702893418606,R6,"R1,R3,R6",Low,1
SID_08105,2,6,0.3098894211049028,TCP,None,Chrome,1779.7390166265398,R6,"R3,R6",Low,1
SID_09156,2,6,0.3097115131432501,UDP,None,Chrome,749.9454363429631,R3,R3,Low,1
SID_08036,2,5,0.309647525536372,TCP,AES,Chrome,25.756068774828105,R1,R1,Low,1
SID_00569,2,1,0.3091812934903772,TCP,AES,Edge,1452.8499985172157,R1,R1,Low,1
SID_09425,2,3,0.3087402575203349,TCP,DES,Chrome,954.6146781250344,R3,R3,Low,1
SID_01527,2,4,0.308443045194641,TCP,None,Edge,260.6393319789215,R3,"R1,R3",Low,1
SID_04416,2,7,0.3083549719116684,TCP,AES,Edge,243.56929184214152,R6,R6,Low,1
SID_07229,2,8,0.3079691435070344,TCP,DES,Edge,867.3685563562246,R3,R3,Low,1
SID_00640,2,5,0.3076908244681539,UDP,DES,Chrome,8.75178727854873,R3,R3,Low,1
SID_05442,2,6,0.307614187872118,TCP,DES,Chrome,286.7927849296999,R3,R3,Low,1
SID_00387,2,7,0.3076052585875024,TCP,DES,Chrome,124.61633860549372,R3,R3,Low,1
SID_03465,2,3,0.3075799849818021,UDP,None,Chrome,506.7348468240484,R3,R3,Low,1
SID_05094,2,2,0.3074460226432821,UDP,DES,Safari,76.77884043774026,R3,"R1,R3",Low,1
SID_04435,2,1,0.3072938875186418,UDP,AES,Edge,505.3098573016339,R6,R6,Low,1
SID_02244,2,7,0.3070069877020643,TCP,None,Chrome,335.5141982079205,R3,R3,Low,1
SID_00303,2,3,0.3065663803520335,TCP,DES,Firefox,1959.4190815651675,R3,R3,Low,1
SID_08222,2,7,0.3064212829640429,TCP,DES,Chrome,1300.528641537922,R3,R3,Low,1
SID_06233,2,3,0.3059290158148756,TCP,DES,Firefox,555.0731309050298,R3,R3,Low,1
SID_08842,2,3,0.3054213385304166,TCP,DES,Chrome,141.59606701105218,R3,R3,Low,1
SID_08122,2,5,0.3053297739072886,ICMP,None,Firefox,2029.8022414941229,R3,"R2,R3",Low,1
SID_00271,2,5,0.3051170083506936,TCP,DES,Edge,205.35313763445285,R6,"R3,R6",Low,1
SID_07411,2,5,0.3046828337128325,TCP,None,Edge,339.96553875032055,R3,R3,Low,1
SID_07217,2,5,0.3044502131905142,TCP,DES,Chrome,708.3645954797532,R3,R3,Low,1
SID_06661,2,3,0.3044225524439644,UDP,None,Chrome,1796.693421481064,R3,R3,Low,1
SID_05706,2,4,0.3041643511838785,TCP,AES,Chrome,29.812964876667674,R1,R1,Low,1
SID_01686,2,7,0.30400141708953,UDP,DES,Chrome,396.58443281246633,R6,"R3,R6",Low,1
SID_08047,2,1,0.3036385020257345,TCP,DES,Chrome,1096.2181361922649,R3,R3,Low,1
SID_02381,2,3,0.3036120276155943,TCP,None,Firefox,1010.0110334450424,R3,R3,Low,1
SID_03520,2,2,0.303189459263464,UDP,AES,Edge,349.76303933447326,R1,R1,Low,1
SID_01196,2,6,0.3031592224099831,UDP,DES,Chrome,940.9961269603808,R3,R3,Low,1
SID_07254,2,6,0.3027196559106362,UDP,AES,Firefox,947.2921430046376,R6,R6,Low,1
SID_03767,2,9,0.3026991198484082,TCP,None,Firefox,1059.1607121084576,R3,R3,Low,1
SID_01261,2,6,0.3024140993766867,UDP,DES,Chrome,696.5332232129172,R3,R3,Low,1
SID_03949,2,2,0.3021925898836928,TCP,None,Firefox,84.06596704867198,R3,R3,Low,1
SID_06510,2,2,0.3021715785807842,UDP,None,Edge,1147.158345069756,R3,R3,Low,1
SID_06719,2,8,0.3018969649169669,UDP,AES,Chrome,2110.438058993422,R1,R1,Low,1
SID_07823,2,4,0.3017915573129381,TCP,None,Chrome,666.6735826231561,R3,R3,Low,1
SID_00198,2,5,0.3016053857217878,TCP,DES,Firefox,391.9421775186524,R3,R3,Low,1
SID_03441,2,2,0.3015948056778484,TCP,None,Firefox,20.74940813999757,R3,R3,Low,1
SID_06394,2,4,0.3015403339347792,TCP,None,Firefox,1160.0765997427875,R3,R3,Low,1
SID_03976,2,3,0.3006585406965219,ICMP,DES,Chrome,1576.3119815933271,R3,"R2,R3",Low,1
SID_04123,2,6,0.2991685981380045,TCP,DES,Firefox,406.8545910431963,R3,R3,Low,1
SID_04930,2,2,0.2989441213235477,TCP,AES,Chrome,611.8915454809114,R6,R6,Low,1
SID_03219,2,4,0.2988631773297057,TCP,None,Firefox,1073.0303645543904,R3,R3,Low,1
SID_07092,2,6,0.2985795696975754,TCP,AES,Firefox,488.79294353657576,R1,R1,Low,1
SID_07444,2,5,0.2985617746204276,TCP,DES,Firefox,622.456980219548,R3,R3,Low,1
SID_01226,2,5,0.2984868068705875,UDP,DES,Chrome,699.9476761428981,R3,R3,Low,1
SID_05742,2,10,0.2984121091260203,UDP,AES,Firefox,290.01405193696735,R6,R6,Low,1
SID_06486,2,1,0.2980450278731521,UDP,AES,Chrome,1083.6322435490056,R1,R1,Low,1
SID_08795,2,4,0.2979543620919306,TCP,None,Chrome,2642.778273176209,R3,R3,Low,1
SID_09094,2,6,0.2979221133507596,TCP,DES,Chrome,645.1308603623847,R3,R3,Low,1
SID_08591,2,4,0.2978744071114932,ICMP,None,Chrome,420.7823958111028,R3,"R2,R3",Low,1
SID_05289,2,2,0.2977424577040005,TCP,None,Chrome,561.5369578027673,R3,R3,Low,1
SID_01477,2,3,0.2977353749104231,TCP,DES,Chrome,958.8211201074488,R3,R3,Low,1
SID_04433,2,7,0.2974370660700328,TCP,None,Firefox,761.6964359873774,R3,R3,Low,1
SID_03081,2,2,0.2971683781495204,TCP,AES,Chrome,189.22549688649568,R6,R6,Low,1
SID_06335,2,5,0.2969871351663939,ICMP,DES,Chrome,352.7829491097089,R3,"R2,R3",Low,1
SID_05681,2,6,0.2967943198127846,TCP,None,Edge,462.2944195909091,R3,R3,Low,1
SID_05527,2,9,0.2966963319715286,TCP,DES,Edge,1565.6403460456925,R3,R3,Low,1
SID_07494,2,2,0.2963041599695398,TCP,None,Chrome,241.7187241907662,R6,"R3,R6",Low,1
SID_09297,2,1,0.2961434831987658,TCP,None,Chrome,1550.2362858375266,R6,"R3,R6",Low,1
SID_02283,2,4,0.2960395592112337,TCP,None,Safari,1910.4959890851685,R6,"R3,R6",Low,1
SID_07079,2,2,0.2958876627708858,UDP,AES,Edge,227.5128288130785,R6,R6,Low,1
SID_05766,2,5,0.2958286339650209,TCP,AES,Firefox,898.0853551557143,R6,R6,Low,1
SID_01608,2,6,0.2957777946905542,TCP,DES,Chrome,30.74428923204413,R3,R3,Low,1
SID_00723,2,2,0.2956403606913557,TCP,DES,Chrome,1546.8069323631214,R3,R3,Low,1
SID_02565,2,1,0.2953029278222775,TCP,None,Edge,175.81728863342053,R3,R3,Low,1
SID_02835,2,5,0.2950024769377213,TCP,DES,Chrome,1184.7115862584023,R3,R3,Low,1
SID_04328,2,8,0.2947804833207074,TCP,None,Edge,3539.6263115441066,R3,R3,Low,1
SID_04878,2,8,0.2946920831729384,TCP,DES,Chrome,1035.7071230146844,R3,R3,Low,1
SID_09370,2,3,0.2944587604194169,TCP,None,Chrome,634.3993308145637,R3,R3,Low,1
SID_03067,2,6,0.2939063853252932,ICMP,None,Chrome,841.4717211729012,R3,"R1,R2,R3",Low,1
SID_05077,2,5,0.2938959977211065,TCP,None,Chrome,203.22288883245383,R3,R3,Low,1
SID_00116,2,5,0.293848130472684,TCP,DES,Chrome,910.2548697823172,R3,R3,Low,1
SID_06069,2,6,0.2932066098697959,TCP,DES,Firefox,560.7960180017351,R3,R3,Low,1
SID_02529,2,2,0.2921832915616796,TCP,AES,Edge,823.662490520027,R1,R1,Low,1
SID_08906,2,3,0.2912611679225573,TCP,None,Chrome,1524.7706770328627,R3,R3,Low,1
SID_07425,2,6,0.2893991660989961,TCP,AES,Edge,2232.898615722624,R1,R1,Low,1
SID_04849,2,4,0.2893106100900233,TCP,DES,Chrome,142.74651378397022,R3,R3,Low,1
SID_04270,2,4,0.2893106001534924,TCP,DES,Safari,586.2450071830195,R3,R3,Low,1
SID_01123,2,2,0.2887082435316084,TCP,DES,Chrome,539.0387444620737,R3,R3,Low,1
SID_00253,2,6,0.2884500333340842,UDP,AES,Chrome,1667.7557175305817,R1,R1,Low,1
SID_00376,2,2,0.2879448991145958,TCP,None,Firefox,106.91213415339824,R3,R3,Low,1
SID_08380,2,2,0.2877435604713215,UDP,None,Safari,713.7837685859636,R3,R3,Low,1
SID_04051,2,1,0.2869698415146258,TCP,DES,Edge,1166.9690183462271,R3,R3,Low,1
SID_07013,2,4,0.2868101199471883,TCP,DES,Edge,37.02553499367826,R3,R3,Low,1
SID_01465,2,3,0.2862952257228551,UDP,AES,Firefox,654.7875992629982,R6,R6,Low,1
SID_07859,2,4,0.2861986513745845,UDP,None,Firefox,522.9047614900356,R3,"R1,R3",Low,1
SID_08445,2,3,0.2858478689915431,TCP,None,Chrome,1470.047312120373,R3,R3,Low,1
SID_02078,2,10,0.2857031544886955,TCP,None,Chrome,1101.8201094794836,R3,R3,Low,1
SID_02980,2,5,0.2855673023303353,TCP,DES,Chrome,892.7904276205841,R3,R3,Low,1
SID_00903,2,6,0.2852313181789764,TCP,None,Firefox,653.0859687512234,R3,R3,Low,1
SID_08945,2,5,0.2847512304757711,TCP,None,Chrome,25.979502951652968,R3,R3,Low,1
SID_08927,2,1,0.2847254600130151,TCP,DES,Firefox,540.8011281665266,R3,R3,Low,1
SID_05193,2,1,0.2845597084175265,TCP,None,Chrome,421.33303982766125,R3,R3,Low,1
SID_08416,2,3,0.2844029159322757,UDP,DES,Chrome,145.80456889482528,R3,R3,Low,1
SID_08501,2,3,0.2843620317227929,UDP,AES,Chrome,120.88310569491033,R1,R1,Low,1
SID_09420,2,2,0.2842239642548548,UDP,None,Chrome,450.927585232088,R3,R3,Low,1
SID_01497,2,2,0.2841379526390425,TCP,DES,Firefox,535.4450630968006,R3,"R1,R3",Low,1
SID_04044,2,3,0.2832415525613021,TCP,None,Chrome,194.76950012865944,R3,R3,Low,1
SID_05572,2,6,0.2825340031202263,TCP,None,Firefox,4.255831047580596,R6,"R3,R6",Low,1
SID_07360,2,3,0.2823857143985471,TCP,DES,Chrome,260.17790714630155,R3,"R1,R3",Low,1
SID_00685,2,1,0.281736755835528,UDP,None,Chrome,1612.002594279953,R3,R3,Low,1
SID_05864,2,3,0.2816967056590097,TCP,AES,Firefox,188.8214616518781,R1,R1,Low,1
SID_03659,2,5,0.2816667315986711,TCP,None,Chrome,998.5048336721576,R3,R3,Low,1
SID_07176,2,4,0.2812018598642199,TCP,None,Edge,1796.0279604682614,R3,R3,Low,1
SID_03572,2,7,0.2810901987613298,TCP,None,Safari,399.7924420315903,R3,R3,Low,1
SID_09012,2,3,0.2810242384766832,TCP,AES,Edge,912.7272853231052,R6,R6,Low,1
SID_07676,2,2,0.2807292668678801,TCP,DES,Chrome,185.7991109852977,R3,R3,Low,1
SID_03867,2,3,0.2805411573273917,UDP,None,Edge,104.8149756267996,R3,R3,Low,1
SID_05701,2,9,0.2802003129484692,TCP,DES,Edge,671.5400952626529,R3,R3,Low,1
SID_06899,2,2,0.279669734560751,UDP,DES,Edge,129.59466207682277,R3,R3,Low,1
SID_00452,2,5,0.2796603883414871,TCP,DES,Edge,862.0906489934802,R6,"R3,R6",Low,1
SID_00182,2,4,0.2790877310772736,TCP,None,Chrome,1283.4300381717148,R3,R3,Low,1
SID_02249,2,10,0.2788053789767939,ICMP,None,Chrome,46.24846880202679,R3,"R2,R3",Low,1
SID_01952,2,1,0.2787222639627414,ICMP,None,Chrome,1055.6691428978647,R6,"R2,R3,R6",Low,1
SID_04155,2,6,0.2785925064523019,UDP,DES,Chrome,1035.4523375690735,R3,R3,Low,1
SID_06454,2,3,0.2785029109926253,TCP,AES,Chrome,387.36773767603887,R6,R6,Low,1
SID_04413,2,7,0.2779372045694491,TCP,DES,Chrome,1235.6247042543732,R6,"R3,R6",Low,1
SID_01954,2,4,0.2774444991252547,ICMP,AES,Chrome,1541.4953867979596,R2,R2,Low,1
SID_03018,2,5,0.2773172226031554,TCP,DES,Chrome,1472.657212223642,R3,"R1,R3",Low,1
SID_05170,2,3,0.2771945395579239,UDP,DES,Chrome,57.44665772128479,R3,R3,Low,1
SID_09036,2,3,0.2769403794389387,TCP,DES,Chrome,412.1357098828139,R3,R3,Low,1
SID_01027,2,4,0.2768057338488149,TCP,DES,Edge,604.7900860349506,R6,"R3,R6",Low,1
SID_00804,2,3,0.2764324456511072,ICMP,DES,Chrome,207.57054938309568,R3,"R2,R3",Low,1
SID_00209,2,1,0.2760896524741578,TCP,DES,Chrome,2988.9867876731164,R3,R3,Low,1
SID_08782,2,2,0.276000452126849,TCP,AES,Firefox,54.43789220574751,R6,R6,Low,1
SID_00413,2,2,0.2759642148318656,TCP,None,Firefox,1313.8017528376006,R6,"R3,R6",Low,1
SID_03356,2,2,0.2758886862354583,TCP,DES,Edge,24.37905518310187,R6,"R3,R6",Low,1
SID_08586,2,4,0.2758761112939377,ICMP,DES,Edge,116.5194786986694,R3,"R2,R3",Low,1
SID_05888,2,7,0.2756927294544005,TCP,AES,Chrome,385.1868608796856,R6,R6,Low,1
SID_03799,2,1,0.275377606882422,UDP,AES,Chrome,291.3965571044554,R6,R6,Low,1
SID_04989,2,6,0.2752788093025043,UDP,DES,Chrome,1588.56827767524,R3,R3,Low,1
SID_06751,2,7,0.2745989342052314,TCP,None,Safari,1386.363549076288,R3,R3,Low,1
SID_03334,2,2,0.2744541709270933,TCP,AES,Chrome,3143.7303566538903,R6,R6,Low,1
SID_02954,2,8,0.2743592813471949,TCP,DES,Firefox,116.58048716483432,R3,R3,Low,1
SID_04622,2,3,0.2739057834497161,TCP,None,Chrome,1797.11483282401,R6,"R1,R3,R6",Low,1
SID_08612,2,6,0.272748978142647,TCP,DES,Chrome,938.495103399708,R3,R3,Low,1
SID_04866,2,3,0.2721772394814616,UDP,AES,Chrome,1151.434095859231,R1,R1,Low,1
SID_03686,2,3,0.2721216025123373,UDP,None,Firefox,31.03192068521285,R6,"R3,R6",Low,1
SID_02034,2,5,0.2716980563462115,UDP,AES,Chrome,817.6389383967515,R6,R6,Low,1
SID_06970,2,4,0.2715976221008268,TCP,None,Chrome,819.8403911397824,R3,R3,Low,1
SID_02537,2,5,0.2715495710352387,UDP,DES,Chrome,701.1046805257126,R3,R3,Low,1
SID_03127,2,9,0.2711905370487684,TCP,AES,Safari,169.2264234335772,R1,R1,Low,1
SID_04836,2,5,0.2708796546586687,TCP,None,Chrome,317.22645390823664,R6,"R3,R6",Low,1
SID_00814,2,2,0.2703395837122785,TCP,DES,Firefox,97.7533698317389,R3,R3,Low,1
SID_06950,2,6,0.2700227595753774,TCP,DES,Chrome,521.4007211517485,R6,"R3,R6",Low,1
SID_04685,2,5,0.2699289762429703,ICMP,None,Chrome,1820.8899713399635,R3,"R2,R3",Low,1
SID_07495,2,5,0.2696066389496702,TCP,DES,Safari,978.995043178144,R3,R3,Low,1
SID_05399,2,4,0.2694576004730755,TCP,DES,Chrome,2232.104324975855,R3,"R1,R3",Low,1
SID_03560,2,4,0.2691588363120941,TCP,DES,Chrome,2425.7985044246693,R3,R3,Low,1
SID_01427,2,4,0.2690925555393349,TCP,DES,Edge,149.57397106935687,R3,"R1,R3",Low,1
SID_03206,2,9,0.2686760827976875,TCP,DES,Chrome,1310.4721104619512,R3,R3,Low,1
SID_00932,2,6,0.2683001549665177,UDP,DES,Chrome,2314.313442361771,R3,"R1,R3",Low,1
SID_09202,2,3,0.2682107960288323,UDP,AES,Firefox,172.9625166575609,R6,R6,Low,1
SID_01310,2,5,0.2675551455718656,ICMP,AES,Chrome,208.4176113050136,R2,R2,Low,1
SID_08331,2,4,0.2675418199830464,TCP,None,Edge,731.0962453269309,R3,R3,Low,1
SID_02499,2,7,0.2672599574084887,UDP,None,Chrome,571.797179988589,R3,R3,Low,1
SID_00544,2,7,0.2672013507815763,TCP,AES,Chrome,1022.8938782891752,R6,R6,Low,1
SID_08106,2,6,0.2661998200600837,TCP,AES,Firefox,763.8583134505185,R1,R1,Low,1
SID_02411,2,5,0.2655461285790512,ICMP,DES,Firefox,514.831755237281,R3,"R2,R3",Low,1
SID_08147,2,1,0.2653864253603097,TCP,DES,Chrome,334.1493832642008,R6,"R3,R6",Low,1
SID_07919,2,5,0.2651764241116401,TCP,None,Chrome,246.03199327427436,R3,R3,Low,1
SID_07293,2,6,0.2649224000019044,UDP,None,Chrome,47.30130042732983,R3,R3,Low,1
SID_00377,2,1,0.2647785893709732,UDP,DES,Edge,1642.610566371037,R6,"R3,R6",Low,1
SID_03348,2,1,0.2642608350860574,TCP,AES,Firefox,182.19391841813825,R6,R6,Low,1
SID_03989,2,1,0.2642462515225454,TCP,AES,Chrome,822.744391826509,R1,R1,Low,1
SID_09495,2,5,0.2636353746948061,UDP,DES,Firefox,279.8126423599465,R6,"R3,R6",Low,1
SID_00205,2,5,0.2634839803106942,TCP,DES,Edge,819.5606827516343,R3,R3,Low,1
SID_02542,2,3,0.2634466767729204,TCP,None,Chrome,252.30664194172772,R3,R3,Low,1
SID_07340,2,4,0.2632350161678033,TCP,DES,Chrome,2043.5984333148488,R6,"R3,R6",Low,1
SID_02120,2,4,0.2631445215456403,TCP,DES,Firefox,460.1810056685142,R3,R3,Low,1
SID_00406,2,4,0.2630026785595361,TCP,AES,Safari,1059.901481610723,R6,R6,Low,1
SID_08392,2,4,0.2620520658451016,TCP,DES,Chrome,622.4719423503373,R3,R3,Low,1
SID_02690,2,1,0.2619151707352193,TCP,None,Firefox,901.4714373437524,R3,R3,Low,1
SID_04599,2,1,0.2617039756622503,UDP,None,Firefox,547.653248199415,R6,"R3,R6",Low,1
SID_02804,2,5,0.2613714651975369,TCP,AES,Edge,402.6376408401468,R6,R6,Low,1
SID_01577,2,4,0.2609551533269551,UDP,None,Chrome,189.0162999281516,R3,R3,Low,1
SID_03735,2,1,0.2608130594020404,TCP,DES,Chrome,1588.5780106173054,R3,R3,Low,1
SID_06263,2,4,0.2605550702999075,TCP,DES,Chrome,81.06991709342562,R3,R3,Low,1
SID_05615,2,2,0.2602321406065412,TCP,None,Safari,246.6941876508853,R3,R3,Low,1
SID_05434,2,6,0.2600919201388455,UDP,None,Chrome,1199.7404331330054,R3,R3,Low,1
SID_02001,2,4,0.2597155234096197,UDP,DES,Firefox,662.0313643759084,R3,R3,Low,1
SID_04491,2,4,0.2591097758169394,TCP,DES,Chrome,760.1899446856323,R3,R3,Low,1
SID_04285,2,5,0.2589077499317649,TCP,None,Chrome,577.0218441918246,R3,R3,Low,1
SID_07853,2,3,0.2587972044299998,TCP,None,Chrome,620.3418321799167,R6,"R3,R6",Low,1
SID_02371,2,4,0.2587284203857312,TCP,None,Firefox,111.83852753384332,R3,R3,Low,1
SID_05049,2,2,0.2585804927744756,UDP,DES,Chrome,83.15446971955723,R3,R3,Low,1
SID_08853,2,4,0.2583956275836592,UDP,AES,Chrome,332.42724444008155,R6,"R1,R6",Low,1
SID_04115,2,5,0.2581274274717203,TCP,AES,Chrome,189.4808761616167,R6,R6,Low,1
SID_03122,2,5,0.2579977170691336,UDP,None,Chrome,283.1671370268494,R3,R3,Low,1
SID_03512,2,4,0.2579856679039449,TCP,DES,Chrome,239.71458509252028,R3,R3,Low,1
SID_01948,2,1,0.2579380822135951,UDP,None,Edge,565.303771494332,R3,R3,Low,1
SID_05916,2,5,0.2578308607717793,ICMP,AES,Firefox,255.97637727610677,R2,R2,Low,1
SID_07718,2,3,0.257723397547749,TCP,AES,Chrome,324.13524634093744,R6,R6,Low,1
SID_02368,2,6,0.2573791555182476,TCP,AES,Edge,771.0217425938057,R1,R1,Low,1
SID_09001,2,4,0.2569242495259813,TCP,DES,Chrome,88.04671132210443,R3,R3,Low,1
SID_00220,2,7,0.2569158584334239,TCP,DES,Chrome,132.04816019596333,R6,"R3,R6",Low,1
SID_09229,2,2,0.2568380623394007,TCP,DES,Chrome,156.29036334207004,R3,"R1,R3",Low,1
SID_07253,2,3,0.2567510766102754,TCP,AES,Chrome,371.0758951307025,R6,R6,Low,1
SID_08827,2,3,0.2564090284134482,TCP,DES,Chrome,956.9966144567117,R3,R3,Low,1
SID_07479,2,4,0.2559120096886211,UDP,AES,Chrome,1583.39372640349,R6,"R1,R6",Low,1
SID_07639,2,5,0.255311415650193,UDP,DES,Chrome,481.3169676951127,R6,"R3,R6",Low,1
SID_00163,2,5,0.2549226275413593,UDP,DES,Firefox,1554.6376149090595,R3,R3,Low,1
SID_00183,2,7,0.2546566696903113,TCP,DES,Chrome,130.94982959554818,R6,"R3,R6",Low,1
SID_04959,2,6,0.2546137595195675,TCP,None,Chrome,600.7961199796599,R3,R3,Low,1
SID_07723,2,10,0.2543816856466528,UDP,None,Safari,520.6471173146244,R3,R3,Low,1
SID_07527,2,6,0.2542290988641522,TCP,AES,Chrome,12.70649210376158,R6,R6,Low,1
SID_03279,2,7,0.2540012017700736,TCP,AES,Chrome,336.6815982959403,R6,R6,Low,1
SID_07931,2,3,0.2538733137985494,UDP,DES,Firefox,47.76326241716352,R3,R3,Low,1
SID_00186,2,1,0.2535139501498699,TCP,None,Chrome,410.5743325044247,R3,R3,Low,1
SID_03090,2,1,0.2534798317407113,UDP,None,Chrome,474.72077394753273,R6,"R3,R6",Low,1
SID_08083,2,2,0.2528631046406316,TCP,DES,Chrome,321.74084366951934,R3,R3,Low,1
SID_08920,2,4,0.2525798870440886,TCP,None,Chrome,1676.5241845093535,R3,R3,Low,1
SID_06402,2,7,0.2525268938099631,TCP,DES,Chrome,724.2149350982212,R6,"R3,R6",Low,1
SID_03715,2,5,0.2522909766710493,UDP,DES,Chrome,1172.4459587975584,R3,R3,Low,1
SID_06574,2,5,0.2515963720576616,UDP,DES,Chrome,1284.950864380064,R6,"R3,R6",Low,1
SID_03793,2,3,0.2515135006503876,TCP,DES,Chrome,1436.125721317807,R3,R3,Low,1
SID_05567,2,4,0.251495177772834,TCP,None,Chrome,738.7122573870067,R6,"R3,R6",Low,1
SID_06045,2,3,0.2512789825062744,TCP,DES,Edge,711.6709530243147,R6,"R3,R6",Low,1
SID_02897,2,6,0.2511766844105547,TCP,AES,Edge,971.7703606503352,R1,R1,Low,1
SID_04674,2,5,0.2510722266581168,TCP,None,Chrome,1995.613184429819,R3,R3,Low,1
SID_05821,2,8,0.2509667930039029,TCP,DES,Edge,283.7503218708735,R3,R3,Low,1
SID_02818,2,7,0.2506198839233535,TCP,DES,Firefox,646.452730998475,R3,R3,Low,1
SID_00725,2,5,0.250573858422337,TCP,None,Chrome,181.04927112817464,R6,"R3,R6",Low,1
SID_07704,2,5,0.2504612758297344,ICMP,DES,Edge,603.9914291175321,R3,"R2,R3",Low,1
